Block_1,Block_2,Feature_1,Feature_2,Dependency
9,18,FLOW_DURATION_MILLISECONDS,NUM_PKTS_512_TO_1024_BYTES,0.0566578209860568
5,8,DNS_TTL_ANSWER,NUM_PKTS_128_TO_256_BYTES,0.0549623274230436
10,20,L7_PROTO,DURATION_OUT,0.0533739301328008
1,9,RETRANSMITTED_OUT_BYTES,FLOW_DURATION_MILLISECONDS,0.0521958941011221
1,9,RETRANSMITTED_OUT_PKTS,FLOW_DURATION_MILLISECONDS,0.0521035600204438
4,14,FTP_COMMAND_RET_CODE,IN_BYTES,0.0519175897100121
7,20,SHORTEST_FLOW_PKT,DURATION_OUT,0.0505931142719047
8,20,NUM_PKTS_128_TO_256_BYTES,DURATION_OUT,0.0491773364688019
1,5,RETRANSMITTED_OUT_BYTES,DNS_QUERY_TYPE,0.0484816491330277
1,5,RETRANSMITTED_OUT_PKTS,DNS_QUERY_TYPE,0.0479802631429363
1,5,RETRANSMITTED_OUT_BYTES,DNS_QUERY_ID,0.0470574839506412
2,6,RETRANSMITTED_IN_BYTES,MIN_IP_PKT_LEN,0.046688252015313
1,5,RETRANSMITTED_OUT_PKTS,DNS_QUERY_ID,0.0466323074448537
2,10,RETRANSMITTED_IN_PKTS,L7_PROTO,0.045988734908579
5,16,DNS_QUERY_TYPE,NUM_PKTS_UP_TO_128_BYTES,0.0445248400518134
1,5,RETRANSMITTED_OUT_BYTES,DNS_TTL_ANSWER,0.0433390957055241
3,9,ICMP_IPV4_TYPE,FLOW_DURATION_MILLISECONDS,0.0433008820168356
3,9,ICMP_TYPE,FLOW_DURATION_MILLISECONDS,0.0433008734912178
2,6,RETRANSMITTED_IN_PKTS,MIN_IP_PKT_LEN,0.0432778149564726
1,5,RETRANSMITTED_OUT_PKTS,DNS_TTL_ANSWER,0.0429438937980845
2,20,RETRANSMITTED_IN_BYTES,DURATION_OUT,0.0425607913211807
4,7,FTP_COMMAND_RET_CODE,SHORTEST_FLOW_PKT,0.0415078866462294
4,9,FTP_COMMAND_RET_CODE,DURATION_IN,0.041493522535077
6,8,MIN_IP_PKT_LEN,NUM_PKTS_128_TO_256_BYTES,0.0406167113780348
2,10,RETRANSMITTED_IN_BYTES,L7_PROTO,0.0405921834477382
1,8,RETRANSMITTED_OUT_PKTS,NUM_PKTS_128_TO_256_BYTES,0.0395398392039808
4,11,FTP_COMMAND_RET_CODE,MIN_TTL,0.0392928293083254
4,11,FTP_COMMAND_RET_CODE,MAX_TTL,0.0389881283576781
4,13,FTP_COMMAND_RET_CODE,PROTOCOL,0.0389170927739568
1,8,RETRANSMITTED_OUT_BYTES,NUM_PKTS_128_TO_256_BYTES,0.038476475064019
5,16,DNS_QUERY_ID,NUM_PKTS_UP_TO_128_BYTES,0.038274796515368
5,16,DNS_TTL_ANSWER,NUM_PKTS_UP_TO_128_BYTES,0.0379941487379726
4,10,FTP_COMMAND_RET_CODE,L7_PROTO,0.0372305731795307
4,8,FTP_COMMAND_RET_CODE,NUM_PKTS_128_TO_256_BYTES,0.0359239542099815
4,9,FTP_COMMAND_RET_CODE,FLOW_DURATION_MILLISECONDS,0.0358174486152196
2,20,RETRANSMITTED_IN_PKTS,DURATION_OUT,0.033980798468336
1,11,RETRANSMITTED_OUT_BYTES,MIN_TTL,0.0325671243718461
1,11,RETRANSMITTED_OUT_PKTS,MIN_TTL,0.0320357841835177
1,11,RETRANSMITTED_OUT_BYTES,MAX_TTL,0.031893980653765
3,20,ICMP_IPV4_TYPE,DURATION_OUT,0.0314529593194569
3,20,ICMP_TYPE,DURATION_OUT,0.0314529304659491
1,11,RETRANSMITTED_OUT_PKTS,MAX_TTL,0.0313290614484726
4,14,FTP_COMMAND_RET_CODE,MAX_IP_PKT_LEN,0.0286167322187255
4,14,FTP_COMMAND_RET_CODE,LONGEST_FLOW_PKT,0.0286167322187255
3,6,ICMP_TYPE,MIN_IP_PKT_LEN,0.0275119051167745
3,6,ICMP_IPV4_TYPE,MIN_IP_PKT_LEN,0.0275118704432963
2,9,RETRANSMITTED_IN_PKTS,FLOW_DURATION_MILLISECONDS,0.0239053167259589
4,12,FTP_COMMAND_RET_CODE,SRC_TO_DST_SECOND_BYTES,0.0236704411267932
2,9,RETRANSMITTED_IN_BYTES,FLOW_DURATION_MILLISECONDS,0.0235969803585417
4,5,FTP_COMMAND_RET_CODE,DNS_QUERY_TYPE,0.0185720508196422
4,5,FTP_COMMAND_RET_CODE,DNS_QUERY_ID,0.0180999512495058
4,17,FTP_COMMAND_RET_CODE,NUM_PKTS_256_TO_512_BYTES,0.0171305578261703
4,5,FTP_COMMAND_RET_CODE,DNS_TTL_ANSWER,0.0166657746007255
4,18,FTP_COMMAND_RET_CODE,NUM_PKTS_512_TO_1024_BYTES,0.0160029757808124
4,19,FTP_COMMAND_RET_CODE,NUM_PKTS_1024_TO_1514_BYTES,0.0153163485749438
4,20,FTP_COMMAND_RET_CODE,DURATION_OUT,0.0039328495153413
